reviewID,sentenceID,review,category,polarity
303,303:9,i think that anyone looking for a good durrable laptop then this is the way to go.,LAPTOP#QUALITY,positive
304,304:0,From the second you open the box you will fall in love with this computer!,LAPTOP#GENERAL,positive
304,304:1,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS#OPERATION_PERFORMANCE,positive
304,304:2,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",MOUSE#DESIGN_FEATURES,positive
304,304:4,"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS#USABILITY,positive
304,304:5,Apple continues to shine and provide a much more enjoyable computer experience!,COMPANY#GENERAL,positive
31,31:0,"From the start, when you open the box you see a completely different class of machine.",LAPTOP#GENERAL,positive
31,31:1,The ease in which you set everything up is such that a child could do it.,LAPTOP#USABILITY,positive
31,31:2,"The screen is bright and clear, the operating system is solid and friendly to a novice.",DISPLAY#QUALITY,positive
31,31:3,"Fast, fast and fast, the web pages just fly by.",LAPTOP#OPERATION_PERFORMANCE,positive
31,31:4,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",LAPTOP#USABILITY,positive
31,31:5,That includes transferring my music and movies.,LAPTOP#USABILITY,positive
31,31:6,Good bye BLUE SCREEN and Critical errors!!!!,LAPTOP#OPERATION_PERFORMANCE,positive
31,31:7,Skype is just so dang cool with this machine too.,SOFTWARE#GENERAL,positive
31,31:11,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",LAPTOP#USABILITY,positive
31,31:12,It is light and the battery last a very long time.,LAPTOP#DESIGN_FEATURES,positive
31,31:13,Very fast boot up and shut down.,LAPTOP#OPERATION_PERFORMANCE,positive
314,314:1,"Let me tell you, this machine is great.",LAPTOP#GENERAL,positive
314,314:2,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",LAPTOP#MISCELLANEOUS,positive
314,314:3,"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.",OS#USABILITY,positive
314,314:4,The most amazing part to me as a PC user is the startup and shutdown times - and the fact that you very rarely have to restart the thing.,LAPTOP#OPERATION_PERFORMANCE,positive
314,314:5,The only time I have restarted is during system updates.,LAPTOP#OPERATION_PERFORMANCE,positive
314,314:6,great machine if you want to drop the cash for one.,LAPTOP#GENERAL,positive
317,317:0,"Ok, this is probably the best laptop series ever devised by Apple.",LAPTOP#GENERAL,positive
317,317:1,The case is carved out of a single block of aluminum.,LAPTOP#QUALITY,positive
317,317:3,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",CPU#OPERATION_PERFORMANCE,positive
317,317:5,I have recommended this laptop to everyone I know who is buying one.,LAPTOP#GENERAL,positive
317,317:6,"I like it so much, I bought another just for my wife.",LAPTOP#GENERAL,positive
331,331:0,Took it back as it was defective.,LAPTOP#QUALITY,negative
331,331:1,Page just disapeared after you got yahoo or downloaded something.,LAPTOP#OPERATION_PERFORMANCE,negative
331,331:2,Couldn't keep a page up you were working on!,LAPTOP#OPERATION_PERFORMANCE,negative
356,356:0,was a great deal i will give that.,LAPTOP#PRICE,positive
356,356:1,the laptop preformed pretty well.,LAPTOP#OPERATION_PERFORMANCE,neutral
356,356:2,it cant fuction well with lots of webpages open at once.,LAPTOP#OPERATION_PERFORMANCE,negative
356,356:3,it has times were it freezes for 10 seconds and then starts again.,LAPTOP#OPERATION_PERFORMANCE,negative
356,356:4,"the mouse on the pad, the left button always sticks.",MOUSE#OPERATION_PERFORMANCE,negative
356,356:5,the mouse is way way way to sensitve.,MOUSE#OPERATION_PERFORMANCE,negative
356,356:6,i tried turning it done but it did nothing.,MOUSE#OPERATION_PERFORMANCE,negative
356,356:7,the mouse jumps around all the time and it clicks stuff i dont want it too.,MOUSE#OPERATION_PERFORMANCE,negative
356,356:8,its not bad just VERY VERY annoying.,MOUSE#GENERAL,negative
356,356:9,think i would spend little extra to get a better made laptop.,LAPTOP#QUALITY,negative
363,363:0,I am very happy with this laptop.,LAPTOP#GENERAL,positive
363,363:1,For the price and what I get out of it has exceeded my expectations.,LAPTOP#PRICE,neutral
363,363:2,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,LAPTOP#OPERATION_PERFORMANCE,positive
296,296:1,Amazing Quality!,LAPTOP#QUALITY,positive
296,296:2,Plus stylish.,LAPTOP#DESIGN_FEATURES,positive
296,296:3,"The big screen allows you to enjoy watching movies , pictures and etc!",DISPLAY#DESIGN_FEATURES,positive
296,296:4,"The flaws are, this computer is not for computer gamers because of the OS X.",LAPTOP#MISCELLANEOUS,negative
296,296:5,Mac is not made for gaming.,LAPTOP#MISCELLANEOUS,negative
296,296:6,BUT there's this application called Boot Camp which allows you to add another OS X like Windows.,SOFTWARE#MISCELLANEOUS,positive
296,296:7,"Second, it gets scratches easily and when it gets old some thing may operated",LAPTOP#QUALITY,negative
346,346:0,Was not happy with one of the programs on it.,SOFTWARE#GENERAL,negative
346,346:1,"It was not clear that the Microsoft Student Edition that was loaded on the computer, was a six month trial.",SOFTWARE#MISCELLANEOUS,negative
346,346:2,"Also, the extended warranty was a problem.",WARRANTY#GENERAL,negative
346,346:3,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,WARRANTY#GENERAL,negative
346,346:4,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",LAPTOP#USABILITY,positive
343,343:1,I finally decided on this laptop because it was the right price for what I need it.,LAPTOP#PRICE,positive
343,343:2,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.",LAPTOP#DESIGN_FEATURES,negative
343,343:3,So I'm disappointed in that because communicating with my relatives out of the area is a priority.,LAPTOP#DESIGN_FEATURES,negative
343,343:8,I just hope the reputation that Toshiba has is true and I won't have to worry about a crash.,COMPANY#GENERAL,neutral
32,32:0,I bought this eMachines Notebook PC in January of this year and I am highly dissatisfied with it.,LAPTOP#GENERAL,negative
32,32:1,The Internet Explorer was very slow from the very beginning.,SOFTWARE#OPERATION_PERFORMANCE,negative
32,32:2,"It freezes, and it always shows that there is an error, so I have to restart it a few times every time I use it.",SOFTWARE#OPERATION_PERFORMANCE,negative
32,32:3,I tried to upgrade it to a newer version a couple of months ago and I still have the same problem.,SOFTWARE#OPERATION_PERFORMANCE,negative
32,32:4,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",SOFTWARE#OPERATION_PERFORMANCE,negative
32,32:5,"This Notebook restarts every time there is a new update, so if you don't save your files and information, everything will be lost.",LAPTOP#OPERATION_PERFORMANCE,negative
32,32:6,Another issue I have with it is the battery.,BATTERY#OPERATION_PERFORMANCE,negative
32,32:7,Maybe three or four months ago it started blinking all of the sudden.,BATTERY#OPERATION_PERFORMANCE,negative
32,32:8,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",BATTERY#OPERATION_PERFORMANCE,negative
32,32:9,"It is not even a year old yet, so I would definitely not recommend it to anyone.",LAPTOP#QUALITY,negative
32,32:10,Don't waste your money!,LAPTOP#GENERAL,negative
48,48:2,The laptop is gorgeous.,LAPTOP#GENERAL,positive
48,48:3,"It is sleek, smooth, and lightweight.",LAPTOP#DESIGN_FEATURES,positive
48,48:4,It is easily portable and I take it everywhere I go and might require internet access.,LAPTOP#PORTABILITY,positive
48,48:5,The screen is very large and crystal clear with amazing colors and resolution.,DISPLAY#DESIGN_FEATURES,positive
48,48:7,The processor is very quick and effective as I load webpages and applications.,CPU#OPERATION_PERFORMANCE,positive
48,48:8,It is quiet and a real joy to watch work.,LAPTOP#QUALITY,positive
48,48:9,I love it and will probably get another one when this goes to the Laptop in the sky!!,LAPTOP#GENERAL,positive
383,383:0,Overall this laptop is great.,LAPTOP#GENERAL,positive
383,383:1,"It has plenty of memory, lots of hard drive, and great graphics.",MEMORY#DESIGN_FEATURES,positive
383,383:2,It runs very quiet too which is a plus.,LAPTOP#QUALITY,positive
383,383:3,The only bad thing about it is they give you the worst batteries possible.,BATTERY#OPERATION_PERFORMANCE,negative
383,383:4,They only stay charged a little over an hour.,BATTERY#OPERATION_PERFORMANCE,negative
383,383:5,"Laptops are usually used on the go, so why not give you a better battery?",BATTERY#OPERATION_PERFORMANCE,negative
372,372:1,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,CPU#OPERATION_PERFORMANCE,negative
372,372:2,The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.,LAPTOP#DESIGN_FEATURES,negative
372,372:5,It is a cheap throw together.,LAPTOP#QUALITY,negative
372,372:6,Save your money and go for a better device.,LAPTOP#GENERAL,negative
375,375:0,This laptop is a great price and has a sleek look.,LAPTOP#PRICE,positive
375,375:1,Runs smooth and quick.,LAPTOP#OPERATION_PERFORMANCE,positive
375,375:2,"I wish it had a webcam though, then it would be perfect!",LAPTOP#DESIGN_FEATURES,negative
376,376:0,I Love my new computer!,LAPTOP#GENERAL,positive
376,376:1,Its fast and another thing I like is that it has three USB ports.,LAPTOP#OPERATION_PERFORMANCE,positive
376,376:2,I love to write and play with graphics and html programming and my new Toshiba works great on both!,LAPTOP#MISCELLANEOUS,positive
376,376:3,Thank you for your great product!,LAPTOP#GENERAL,positive
377,377:0,Everything about this computer is easy to use.,LAPTOP#USABILITY,positive
377,377:1,wonderful features.,LAPTOP#DESIGN_FEATURES,positive
377,377:2,The only thing is that the battery won't last more than 1/2 an hour.,BATTERY#OPERATION_PERFORMANCE,negative
377,377:3,It discharges too quickly.,BATTERY#OPERATION_PERFORMANCE,negative
377,377:4,"Kind of annoying, but I still love the laptop.",LAPTOP#GENERAL,positive
387,387:0,It has good speed and plenty of hard drive space.,LAPTOP#OPERATION_PERFORMANCE,positive
387,387:1,The only downfall is the volume control.,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
387,387:2,The wheel that turns the volume up and down doesn't work in real time.,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
387,387:3,I have to keep turning it until it decides to lower and there is no mute.,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
290,290:0,I bought my macbook a few months ago and it has been my baby ever since.,LAPTOP#GENERAL,positive
290,290:1,I love it so much.,LAPTOP#GENERAL,positive
290,290:2,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.",LAPTOP#MISCELLANEOUS,positive
290,290:3,"The best thing is even while doing almost ten or twenty things at once, it never slows down.",LAPTOP#OPERATION_PERFORMANCE,positive
290,290:4,It's just as fast with one program open as it is with sixteen open.,LAPTOP#OPERATION_PERFORMANCE,positive
290,290:5,It works exactly like it did the day I took it out of the box.,LAPTOP#OPERATION_PERFORMANCE,positive
290,290:6,GREAT INVESTMENT!,LAPTOP#GENERAL,positive
361,361:2,The price and features more than met my needs.,LAPTOP#PRICE,positive
361,361:4,The feature are good enough for what I need.,LAPTOP#DESIGN_FEATURES,positive
45,45:0,I love my macbook pro!,LAPTOP#GENERAL,positive
45,45:3,My laptop is almost 2yrs old and I have never had any problems with it.,LAPTOP#GENERAL,positive
45,45:4,If you are a PC user looking to convert I would HIGHLY recommend it!,LAPTOP#MISCELLANEOUS,positive
45,45:5,It may take a little getting used to but you don't have to worry about viruses or other headaches.,LAPTOP#USABILITY,neutral
