,Unnamed: 0,reviewID,sentenceID,review,category,polarity,entity,preprocessed_sentence,type_sentence,preprocessed_sentence_lemma,aspect_prediction,opinion_term_prediction,entity_prediction
269,272,1338124,1338124:4,"I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","FOOD#STYLE_OPTIONS,FOOD#PRICES","negative,negative","FOOD,FOOD","i have reservations about the all you can eat deal , however -- the choices are fairly limited and you can probably order more food than you can eat for less than NUM by just going off the menu .",compound_sentence,reservation eat deal howeverthe choice fairly limited probably order food eat less go menu,[['choice']],"[['fairly', 'limited']]",['VALUE']
270,273,1340075,1340075:1,"They have it all -- great price, food, and service.","FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE","they have it all -- great price , food , and service .",simple_sentence,allgreat price food service,"[['food', 'service', 'price']]",[['great']],['VALUE']
271,274,1340075,1340075:2,The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can.,"AMBIENCE#GENERAL,SERVICE#GENERAL","negative,positive","AMBIENCE,SERVICE",the atmosphere is noisy and the waiters are literally walking around doing things as fast as they can .,compound_complex_sentence,atmosphere noisy waiter literally walk around thing fast,"[['atmosphere'], ['waiter']]","[['noisy'], ['fast']]","['AMBIENCE', 'AMBIENCE']"
272,275,1340075,1340075:4,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","FOOD#PRICES,FOOD#PRICES,FOOD#PRICES","positive,positive,positive","FOOD,FOOD,FOOD","and it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than NUM-NUM each ) .",compound_sentence,come reasonable price congee noodle rice dish,[['price']],[['reasonable']],['VALUE']
273,276,1340075,1340075:5,The takeout is great too since they give high quality tupperware as well.,SERVICE#GENERAL,positive,SERVICE,the takeout is great too since they give high quality tupperware as well .,complex_sentence,takeout great since give high quality tupperware well,"[['quality', 'tupperware'], ['takeout']]","[['high', 'well'], ['great']]","['FOOD', 'FOOD']"
274,277,1341354,1341354:1,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,"FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD",enjoyed a very nice caesar salad while my wife had arugula and goat cheeseboth very tasty .,phrase,enjoy nice caesar salad wife arugula goat cheeseboth tasty,"[['wife', 'arugula', 'goat', 'cheeseboth'], ['caesar', 'salad']]","[['tasty'], ['enjoy', 'nice']]","['FOOD', 'FOOD']"
275,278,1341354,1341354:2,We both opted for a pasta dish and pasta dish were served timely and fresh.,FOOD#QUALITY,positive,FOOD,we both opted for a pasta dish and pasta dish were served timely and fresh .,complex_sentence,opt pasta dish pasta dish serve timely fresh,"[['pasta', 'pasta', 'dish'], ['pasta']]","[['timely'], ['fresh']]","['FOOD', 'FOOD']"
276,279,1347423,1347423:1,"The staff was accomodating, the food was absolutely delicious and the place is lovely.","SERVICE#GENERAL,FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive,positive","SERVICE,FOOD,AMBIENCE","the staff was accomodating , the food was absolutely delicious and the place is lovely .",compound_sentence,staff accomodating food absolutely delicious place lovely,"[['staff'], ['food'], ['place']]","[['accomodating'], ['delicious'], ['lovely']]","['SERVICE', 'FOOD', 'AMBIENCE']"
277,280,1347423,1347423:2,We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,SERVICE#GENERAL,positive,SERVICE,we even had a visit from the manager who wanted to make sure we were enjoying ourselves .,complex_sentence,even visit manager want make sure enjoy,"[['visit', 'manager']]","[['sure', 'enjoy']]",['SERVICE']
278,282,1349391,1349391:1,"sometimes i get bad food and bad service, sometimes i get good good and bad service.","FOOD#QUALITY,SERVICE#GENERAL,SERVICE#GENERAL,FOOD#QUALITY","negative,negative,negative,positive","FOOD,SERVICE,SERVICE,FOOD","sometimes i get bad food and bad service , sometimes i get good good and bad service .",compound_sentence,sometimes get bad food bad service sometimes get good good bad service,"[['food'], ['service', 'service']]","[['bad'], ['good']]","['FOOD', 'SERVICE']"
279,283,1352948,1352948:0,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,AMBIENCE#GENERAL","positive,positive,positive","FOOD,FOOD,AMBIENCE",the place is a bistro which means simple dishes and wine served efficiently in a bustling atmosphere .,complex_sentence,place bistro mean simple dish wine serve efficiently bustling atmosphere,"[['dish'], ['wine']]","[['simple'], ['efficiently', 'bustling']]","['FOOD', 'FOOD']"
280,284,1353599,1353599:0,Right off the L in Brooklyn this is a nice cozy place with good pizza.,"FOOD#QUALITY,AMBIENCE#GENERAL","positive,positive","FOOD,AMBIENCE",right off the l in brooklyn this is a nice cozy place with good pizza .,simple_sentence,right l brooklyn nice cozy place good pizza,"[['place', 'pizza']]","[['right', 'nice', 'cozy', 'good']]",['AMBIENCE']
281,285,1353599,1353599:1,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,FOOD#QUALITY,negative,FOOD,mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) .,compound_sentence,mine little burnt still delicious goat cheese panchetta raddichio kind bitter though,"[['raddichio'], ['little']]","[['bitter'], ['burnt', 'delicious']]","['FOOD', 'FOOD']"
282,286,1353599,1353599:2,My friend got the mushroom pizza which tasted better.,FOOD#QUALITY,positive,FOOD,my friend got the mushroom pizza which tasted better .,complex_sentence,friend get mushroom pizza taste good,"[['friend', 'mushroom', 'pizza']]",[['good']],['FOOD']
283,287,1357554,1357554:3,"Service was slow, but the people were friendly.","SERVICE#GENERAL,SERVICE#GENERAL","negative,positive","SERVICE,SERVICE","service was slow , but the people were friendly .",compound_sentence,service slow people friendly,"[['service'], ['people']]","[['slow'], ['friendly']]","['SERVICE', 'SERVICE']"
284,288,1357554,1357554:4,It's a nice place to relax and have conversation.,AMBIENCE#GENERAL,positive,AMBIENCE,it is a nice place to relax and have conversation .,compound_sentence,nice place relax conversation,[['place']],"[['nice', 'relax']]",['AMBIENCE']
285,289,1367358,1367358:1,The food is authentic Italian - delicious!,FOOD#QUALITY,positive,FOOD,the food is authentic italian - delicious,simple_sentence,food authentic italian delicious,[['food']],"[['authentic', 'italian', 'delicious']]",['FOOD']
286,290,1367358,1367358:2,"Pizza is terrific, as is homemade pasta.","FOOD#QUALITY,FOOD#QUALITY","positive,positive","FOOD,FOOD","pizza is terrific , as is homemade pasta .",complex_sentence,pizza terrific homemade pasta,"[['pizza'], ['pasta']]","[['terrific'], ['homemade']]","['FOOD', 'FOOD']"
287,291,1367358,1367358:3,"Ambience is delightful, service impeccable.","AMBIENCE#GENERAL,SERVICE#GENERAL","positive,positive","AMBIENCE,SERVICE","ambience is delightful , service impeccable .",simple_sentence,ambience delightful service impeccable,"[['ambience'], ['service']]","[['delightful'], ['impeccable']]","['FOOD', 'SERVICE']"
288,292,1380450,1380450:0,I'm still mad that i had to pay for lousy food.,FOOD#QUALITY,negative,FOOD,iam still mad that i had to pay for lousy food .,phrase,iam still mad pay lousy food,"[['food'], ['iam']]","[['lousy'], ['mad']]","['FOOD', 'SERVICE']"
289,293,1380450,1380450:1,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,compound_complex_sentence,hanger steak like rubber tuna flavorless mention taste like thaw,"[['hanger', 'steak'], ['tuna']]","[['like'], ['flavorless']]","['FOOD', 'FOOD']"
290,294,1380450,1380450:2,Service was also horrible and the ambience is not that great.,"SERVICE#GENERAL,AMBIENCE#GENERAL","negative,negative","SERVICE,AMBIENCE",service was also horrible and the ambience is not that great .,compound_sentence,service also horrible ambience great,"[['service'], ['ambience']]","[['horrible'], ['great']]","['SERVICE', 'FOOD']"
291,295,1387314,1387314:1,This is my first time writing a review for a restaurant because the food and service was excellent.,"FOOD#QUALITY,SERVICE#GENERAL","positive,positive","FOOD,SERVICE",this is my first time writing a review for a restaurant because the food and service was excellent .,complex_sentence,first time write review restaurant food service excellent,"[['food', 'service'], ['food', 'time', 'review', 'restaurant']]","[['excellent'], ['first']]","['FOOD', 'AMBIENCE']"
292,296,1387314,1387314:2,The filet mignon dish was superb!,FOOD#QUALITY,positive,FOOD,the filet mignon dish was superb,simple_sentence,filet mignon dish superb,"[['mignon', 'dish']]","[['filet', 'superb']]",['FOOD']
293,297,1390357,1390357:2,"I like the ambience, it's very dark and original.",AMBIENCE#GENERAL,positive,AMBIENCE,"i like the ambience , it is very dark and original .",simple_sentence,like ambience dark original,[['ambience']],[['like']],['FOOD']
294,298,1390357,1390357:4,The sushi is amazing!!! ,FOOD#QUALITY,positive,FOOD,the sushi is amazing,simple_sentence,sushi amazing,[['sushi']],[['amazing']],['FOOD']
295,299,1394712,1394712:0,Very affordable and excellent ambience!,AMBIENCE#GENERAL,positive,AMBIENCE,very affordable and excellent ambience,phrase,affordable excellent ambience,[['ambience']],[['excellent']],['FOOD']
296,300,1394712,1394712:3,We won't go to this place again for a good meal.,FOOD#QUALITY,negative,FOOD,we wo not go to this place again for a good meal .,simple_sentence,wonot go place good meal,"[['place', 'meal']]",[['good']],['AMBIENCE']
297,301,1394712,1394712:4,"However, I think this place is a good hang out spot.",AMBIENCE#GENERAL,positive,AMBIENCE,"however , i think this place is a good hang out spot .",phrase,however think place good hang spot,"[['place', 'spot']]","[['good', 'hang']]",['AMBIENCE']
298,302,1395421,1395421:1,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"FOOD#QUALITY,FOOD#QUALITY,SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive,positive,positive","FOOD,FOOD,SERVICE,AMBIENCE",the pizza and wine were excellent-the service too -- but what really made this place was the backyard dining area .,complex_sentence,pizza wine excellent service really make place backyard dining area,"[['place', 'backyard', 'dining', 'area', 'pizza', 'wine', 'service'], ['place', 'backyard', 'dining', 'area']]","[['excellent-the'], ['excellent']]","['AMBIENCE', 'AMBIENCE']"
299,303,1395421,1395421:2,It is one the nicest outdoor restaurants I have ever seen in NY--I am from Italy and this place rivals the ones in my country.,AMBIENCE#GENERAL,positive,AMBIENCE,it is one the nicest outdoor restaurants i have ever seen in ny -- i am from italy and this place rivals the ones in my country .,compound_complex_sentence,one nice outdoor restaurant ever see ny italy place rival one country,[['restaurant']],"[['nice', 'outdoor']]",['AMBIENCE']
300,304,1398844,1398844:0,"First of all, this place is *not* romantic, as claimed by Citysearch's editorial review.",AMBIENCE#GENERAL,negative,AMBIENCE,"first of all , this place is *not* romantic , as claimed by citysearch is editorial review .",phrase,first place romantic claim citysearch editorial review,"[['citysearch', 'review'], ['citysearch', 'place']]","[['editorial'], ['romantic']]","['AMBIENCE', 'AMBIENCE']"
301,306,1398844,1398844:6,Somehow working the italian charm with constant mille grazie does not constitute proper service.,SERVICE#GENERAL,negative,SERVICE,somehow working the italian charm with constant mille grazie does not constitute proper service .,phrase,somehow work italian charm constant mille grazie constitute proper service,"[['grazie', 'service']]","[['work', 'charm', 'proper']]",['SERVICE']
302,307,1404042,1404042:1,Not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring.,"FOOD#QUALITY,FOOD#QUALITY","negative,negative","FOOD,FOOD",not one of our meals was edible - bland and/or made with weird rosemary or orange flavoring .,compound_sentence,one meal edible bland make weird rosemary orange flavoring,"[['meal'], ['rosemary']]","[['edible'], ['bland', 'weird']]","['FOOD', 'FOOD']"
303,308,1404042,1404042:2,Fish was overdone.,FOOD#QUALITY,negative,FOOD,fish was overdone .,simple_sentence,fish overdo,[['fish']],[['overdo']],['FOOD']
304,309,1404042,1404042:4,Someone else recommended the dessert - we also left that.,FOOD#QUALITY,negative,FOOD,someone else recommended the dessert - we also left that .,compound_sentence,someone else recommend dessert also leave,[['dessert']],[['recommend']],['FOOD']
305,310,1410878,1410878:1,I've never had bad service and the fish is fresh and delicious.,"SERVICE#GENERAL,FOOD#QUALITY","positive,positive","SERVICE,FOOD",i have never had bad service and the fish is fresh and delicious .,compound_sentence,never bad service fish fresh delicious,"[['service'], ['fish']]","[['bad'], ['fresh', 'delicious']]","['SERVICE', 'FOOD']"
306,311,1410878,1410878:2,Their tuna tartar appetizer is to die for.,FOOD#QUALITY,positive,FOOD,their tuna tartar appetizer is to die for .,simple_sentence,tuna tartar appetizer die,"[['tuna', 'tartar', 'appetizer']]",[['die']],['FOOD']
307,312,1413697,1413697:0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",FOOD#QUALITY,positive,FOOD,"i come from a family of pizzeria owners , and iam almost ashamed to say that the pizza in fornino is blows my families receipies away .",compound_complex_sentence,come family pizzeria owner iam almost ashamed say pizza fornino blow family receipies away,"[['iam', 'pizza', 'fornino', 'blow', 'family', 'receipies']]","[['ashamed', 'blow']]",['FOOD']
308,313,1413697,1413697:2,The place is so cool and the service is prompt and curtious.,"SERVICE#GENERAL,AMBIENCE#GENERAL","positive,positive","SERVICE,AMBIENCE",the place is so cool and the service is prompt and curtious .,compound_sentence,place cool service prompt curtious,"[['place'], ['service', 'curtious']]","[['cool'], ['prompt']]","['AMBIENCE', 'SERVICE']"
